Player,Country,Date_of_birth,Hand,Total_wins,Wins_percent,AVG_rank,VAR_rank,Clay_wins,Clay_wins_percent,Grass_wins,Grass_wins_percent,Hard_wins,Hard_wins_percent,Carpet_wins,Carpet_wins_percent,International_nmatches,Grand Slam_nmatches,International Gold_nmatches,Masters_nmatches,ATP250_nmatches,ATP500_nmatches,Masters 1000_nmatches,Masters Cup_nmatches,International Gold_nwins,ATP250_nwins,ATP500_nwins,Grand Slam_nwins,International_nwins,Masters_nwins,Masters 1000_nwins,Masters Cup_nwins,flag_url
Tramacchi P.,AUS,1970-11-08,R,0,0,1164,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Mor L.,ISR,1976-02-29,R,0,0,176,NA,0,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/il.png
Miyao J.,JPN,1981-06-15,NA,0,0,1211,39200,0,NA,0,NA,0,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/jp.png
Mlynarik Z.,AUT,1977-04-24,R,0,0,418,NA,0,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/at.png
Zhang Y.,CHN,2002-08-22,R,0,0,1001,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/cn.png
Kornienko I.,RUS,1972-07-16,R,0,0,693,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ru.png
Freelove O.,GBR,1977-03-05,R,0,0,620,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/gb.png
Milligan L.,GBR,1976-08-06,R,0,0,533,242,0,NA,0,0,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/gb.png
Smith L.,AUS,1976-10-25,R,0,0,485,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Syed F.,IND,1974-10-18,R,0,0,756,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/in.png
Breen M.,AUS,1976-06-12,R,0,0,260,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Perry T.,AUS,1976-03-17,R,0,0,484,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Svarc L.,SVK,1978-11-13,R,0,0,297,4418,0,0,0,NA,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/sk.png
Moyano D.,ARG,1975-03-14,R,0,0,197,5000,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ar.png
Koll H.,NOR,1975-05-31,R,0,0,376,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/no.png
Navarra M.,ITA,1974-07-18,L,0,0,212,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/it.png
Derepasko A.,RUS,1980-01-26,R,0,0,272,NA,0,NA,0,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ru.png
Tkalec M.,SLO,1977-03-17,R,0,0,305,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/si.png
Peppas S.,GRE,1974-10-25,R,0,0,298,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/gr.png
Tomashevich D.,UZB,1974-03-06,R,0,0,342,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/uz.png
Koenig R.,RSA,1971-07-05,R,0,0,-1,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/za.png
Shimada T.,JPN,1975-02-10,R,0,0,675,913952,0,NA,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/jp.png
Zitko R.,CZE,1978-12-08,R,0,0,416,10082,0,0,0,NA,0,0,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/cz.png
Al Khulaifi N.G.,QAT,1973-11-12,R,0,0,-1,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/qa.png
Willman D.,NZL,1975-03-18,NA,0,0,362,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nz.png
Hormazabal G.,CHI,1985-02-19,R,0,0,543.6666666666666,260521.33333333337,0,0,0,NA,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/cl.png
Olguin L.,ARG,1975-12-01,R,0,0,235,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ar.png
Albert M.,NED,1960-06-14,R,0,0,340,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nl.png
Coetzee J.,RSA,1977-04-25,R,0,0,608,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/za.png
Kennedy A.,AUS,1983-02-09,R,0,0,427.6666666666667,63009.333333333336,0,NA,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Hanley P.,AUS,1977-11-12,R,0,0,-1,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Lukaev R.,BUL,1982-04-24,R,0,0,272,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/bg.png
Bohaboy D.,USA,1976-09-25,R,0,0,283,NA,0,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Hantschek M.,NA,NA,NA,1,50,312,0,0,NA,0,NA,1,50,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,https://flagcdn.com/w320/na.png
Durek R.,AUS,1984-02-02,R,0,0,763,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Henry R.,AUS,1984-10-14,R,0,0,578,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Norby R.,DEN,1982-09-10,R,0,0,1129,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/dk.png
Ouahabi T.,MAR,1978-01-08,R,0,0,-1,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ma.png
Rocha D.,POR,1984-06-14,R,1,50,1108,23762,1,50,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,https://flagcdn.com/w320/pt.png
Srichaphan N.,THA,1972-08-05,R,2,50,10,0,1,50,0,NA,0,NA,1,50,2,NA,NA,2,NA,NA,NA,NA,0,0,0,0,1,1,0,0,https://flagcdn.com/w320/th.png
Weinzierl J.,GER,1973-05-01,R,0,0,342,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/de.png
Delfino M.,ARG,1977-09-20,R,0,0,185,NA,0,0,0,NA,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ar.png
Koderisch C.,GER,1984-11-25,NA,0,0,1355,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/de.png
Logtens P.,NED,1979-11-07,R,0,0,421.5,36720.5,0,NA,0,0,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nl.png
Andersson H.,SWE,1977-05-02,R,0,0,388,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/se.png
Prpic A.,SWE,1984-02-22,R,0,0,290.5,14620.5,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/se.png
Quintero M.,COL,1980-07-11,R,0,0,369,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/co.png
Ascione A.,ITA,1982-04-17,NA,1,50,112,0,0,NA,0,NA,1,50,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,https://flagcdn.com/w320/it.png
Andersen J.,RSA,1988-06-17,R,0,0,184,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/za.png
Reichel A.,USA,1971-03-03,R,0,0,1154,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Braga P.,BRA,1975-02-27,R,0,0,368,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/br.png
Phillips T.,USA,1973-06-27,R,0,0,413,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Matos-Gil I.,NA,NA,NA,0,0,564.5,5512.5,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
van der Meer N.,NA,NA,NA,0,0,620,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Gimeno D.,NA,NA,NA,0,0,269,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Pedroso A.,USA,1979-02-21,R,0,0,286,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Gruber K.,NA,NA,NA,0,0,633,NA,0,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Rascon T.,NA,NA,NA,0,0,484,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Abdulla M.,QAT,1985-05-23,NA,0,0,1349,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/qa.png
Harboe P.,CHI,1982-07-20,R,0,0,610,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/cl.png
Fogues F.,ESP,1977-08-06,L,1,33.33333333333333,333,0,1,33.33333333333333,0,NA,0,NA,0,NA,1,NA,2,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,https://flagcdn.com/w320/es.png
Condor F.,ESP,1984-01-10,NA,0,0,374,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/es.png
Mirnegg M.,AUT,1982-06-24,R,0,0,306,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/at.png
Uebel L.,GER,1980-10-14,R,0,0,288,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/de.png
Steckley R.,CAN,1980-02-16,R,0,0,583,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ca.png
Fruttero J.P.,USA,1981-04-30,R,0,0,205,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Kirillov E.,RUS,1987-07-14,R,0,0,610.5,108112.5,0,NA,0,0,0,NA,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ru.png
Uppal V.,IND,1976-11-10,R,0,0,526,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/in.png
Sultan-Khalfan A.,NA,NA,NA,0,0,1497,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Adaktusson J.,SWE,1980-08-31,R,0,0,265,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/se.png
Granollers-Pujol M.,NA,NA,NA,0,0,291,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Luque D.,ESP,1993-02-03,NA,0,0,596,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/es.png
Roshardt R.,SUI,1988-02-22,R,0,0,666,12168,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ch.png
Vicente M.,NA,NA,NA,0,0,188,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Panfil G.,POL,1988-01-01,L,0,0,911,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/pl.png
Wang Y.Jr.,NA,NA,NA,0,0,484,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Smit J.,NED,1980-11-17,R,0,0,711,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nl.png
Auckland J.,GBR,1980-04-01,R,2,66.66666666666666,414,0,0,NA,0,NA,2,66.66666666666666,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,https://flagcdn.com/w320/gb.png
Schuttler P.,NA,NA,NA,0,0,350,NA,0,NA,0,NA,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Fornell M.,NA,NA,NA,0,0,284,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Stepanek M.,CZE,1979-12-13,R,0,0,25,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/cz.png
Koning M.,NED,1984-05-01,R,0,0,793,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nl.png
Guzman J.,COL,1992-08-12,NA,0,0,100,NA,0,NA,0,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/co.png
Guccione A.,AUS,1983-12-28,NA,1,33.33333333333333,94.66666666666669,5.333333333333333,0,0,1,50,0,NA,0,NA,NA,2,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,https://flagcdn.com/w320/au.png
Ruevski P.,NA,NA,NA,0,0,210,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Martin D.,USA,1981-02-22,L,0,0,725,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Raja P.,IND,1985-12-07,R,0,0,907,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/in.png
Jones G.D.,NZL,1986-04-01,R,0,0,1214,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nz.png
Jones G.,NZL,1986-04-01,R,1,14.285714285714285,282.2857142857143,7810.571428571428,0,NA,0,0,1,16.666666666666664,0,NA,1,1,NA,NA,5,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/nz.png
Rodriguez B.,MEX,1986-10-28,R,0,0,439,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/mx.png
Al-Ghareeb M.,NA,NA,NA,0,0,431,NA,0,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Lipsky S.,USA,1981-08-14,R,0,0,1004,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Middelkoop M.,NED,1983-09-03,R,0,0,210,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/nl.png
Kim K,NA,NA,NA,0,0,181,NA,0,NA,0,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
O'Neal J.,NA,NA,NA,0,0,748,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Piccari F.,ITA,1979-09-07,R,0,0,234,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/it.png
Estrella V.,DOM,1980-08-02,R,0,0,243,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/do.png
De Heart R.,NA,NA,NA,1,50,261,0,0,NA,0,NA,1,50,0,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,https://flagcdn.com/w320/na.png
Ebelthite C.,AUS,1984-11-27,R,0,0,254,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Anderson A.,AUS,1969-12-21,R,0,0,1564,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/au.png
Zampieri C.,BRA,1986-05-27,R,1,33.33333333333333,295.6666666666667,1240.3333333333333,1,33.33333333333333,0,NA,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/br.png
Zlatanovic A.,SRB,1989-12-04,R,0,0,1421,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/rs.png
Kloer S.,GER,1985-08-16,R,0,0,495,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/de.png
Wachiramanowong K.,THA,1990-06-25,R,0,0,554,1922,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/th.png
Kontinen H.,FIN,1990-06-19,R,1,33.33333333333333,351.6666666666667,29205.333333333332,0,NA,1,50,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/fi.png
Maamoun K.,EGY,1979-11-18,R,0,0,291,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/eg.png
Sergeyev I.,UKR,1988-01-20,R,1,50,209,0,0,NA,0,NA,1,50,0,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,https://flagcdn.com/w320/ua.png
Wolmarans F.,RSA,1986-03-07,R,1,33.33333333333333,310.3333333333333,7301.333333333333,0,NA,0,NA,1,33.33333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/za.png
Im K.T.,KOR,1981-01-06,R,0,0,202,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/kr.png
Deheart R.,USA,1984-01-03,L,0,0,248,968,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Di Mauro A.,ITA,1977-08-09,L,0,0,257,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/it.png
Sadecky A.,SUI,1987-07-06,L,1,33.33333333333333,425,432,1,33.33333333333333,0,NA,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/ch.png
Lojda D.,CZE,1988-03-08,L,0,0,169,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/cz.png
Belyaev I.,RUS,1990-08-09,R,0,0,334,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ru.png
Romboli F.,BRA,1989-01-04,R,0,0,244,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/br.png
Galdon P.,ARG,1985-11-28,R,0,0,305,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ar.png
Kumantsov A.,RUS,1986-08-04,R,0,0,365,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ru.png
Granollers-Pujol G.,NA,NA,NA,0,0,295.5,1860.5,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Walter L.,FRA,1983-01-04,NA,0,0,287,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/fr.png
Grigelis L.,LTU,1991-08-14,R,0,0,243,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/lt.png
Torebko P.,GER,1988-02-10,R,0,0,348.5,2520.5,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/de.png
